a1445434260,82.4,82.69,82.37,82.53,4438
1,82.545,82.69,82.545,82.69,1300
2,82.67,82.67,82.67,82.67,100
3,82.35,82.65,82.35,82.65,1277
4,82.34,82.35,82.34,82.35,200
6,82.255,82.255,82.255,82.255,100
7,82.31,82.35,82.27,82.27,530
8,82.35,82.35,82.32,82.32,1500
9,82.34,82.34,82.32,82.32,500
10,82.285,82.36,82.27,82.34,3000
11,82.35,82.35,82.27,82.29,1800
12,82.38,82.38,82.345,82.35,1000
13,82.36,82.37,82.36,82.37,300
14,82.36,82.39,82.345,82.385,3800
15,82.44,82.44,82.355,82.37,2900
16,82.45,82.47,82.445,82.445,700
17,82.45,82.51,82.44,82.44,4794
18,82.41,82.45,82.38,82.43,3300
19,82.42,82.42,82.41,82.41,700
20,82.55,82.55,82.475,82.475,1323
21,82.5645,82.5645,82.5645,82.5645,143
22,82.66,82.66,82.63,82.63,400
23,82.6999,82.6999,82.65,82.65,700
24,82.678,82.7,82.678,82.68,3657
25,82.66,82.7,82.66,82.69,1200
26,82.64,82.64,82.64,82.64,100
27,82.59,82.66,82.58,82.66,2250
28,82.59,82.59,82.59,82.59,400
29,82.6005,82.6005,82.6005,82.6005,200
30,82.585,82.6,82.585,82.6,600
31,82.57,82.57,82.55,82.55,400
32,82.53,82.53,82.53,82.53,100
33,82.595,82.6,82.55,82.55,1000
34,82.605,82.605,82.605,82.605,100
35,82.635,82.64,82.61,82.63,900
36,82.68,82.68,82.645,82.645,600
37,82.68,82.69,82.675,82.69,800
38,82.69,82.69,82.68,82.68,800
39,82.7,82.71,82.685,82.695,2874
40,82.75,82.75,82.72,82.74,3421
41,82.765,82.78,82.75,82.75,2000
42,82.77,82.79,82.765,82.765,17081
43,82.78,82.79,82.78,82.79,200
45,82.83,82.83,82.75,82.79,2400
46,82.82,82.82,82.79,82.81,900
47,82.84,82.84,82.84,82.84,1101
48,82.84,82.87,82.84,82.87,300
49,82.87,82.87,82.84,82.84,500
50,82.87,82.87,82.82,82.84,8001
51,82.897,82.897,82.897,82.897,600
52,82.865,82.865,82.865,82.865,100
53,82.89,82.89,82.865,82.865,1804
54,82.87,82.88,82.86,82.88,500
55,82.85,82.85,82.85,82.85,1001
56,82.81,82.82,82.81,82.82,200
57,82.82,82.85,82.82,82.84,600
58,82.7801,82.85,82.7801,82.85,6900
59,82.811,82.811,82.811,82.811,124
60,82.8,82.8,82.78,82.78,700
61,82.835,82.85,82.79,82.79,866
62,82.83,82.83,82.83,82.83,100
64,82.7816,82.8,82.78,82.78,600
65,82.79,82.81,82.7855,82.7855,1000
66,82.83,82.84,82.78,82.78,3000
